comment_id,text,author,likes_count,published_at,updated_at,reply_count,is_reply,parent_id,video_id,source
UgxJOBxgXHG_U-sfGaB4AaABAg,"Terimaksih bapa presiden prabowo,karna adanya MBG bisa memberikan mamfaat bagi orang2 yang tidak punya pekerjaan dan bagi anak2 sekolah,semoga pa prabowo panjang umur dan sehat salalu,dan semoga proggram MBG nya berjalan dengan lancar dan bermamfaat bagi negara indonesia.aminn ya allah yarobbal alamin",@TetepMubarok,0,2026-03-23T04:41:12Z,2026-03-23T04:44:53Z,0,False,,S4iey1sr1Cg,youtube
UgxnRNnbg3G2-nM7p994AaABAg,Jalan hidup Prabowo jalan MBG 🤔,@BramaKumbara-s9b,24,2026-03-21T04:47:46Z,2026-03-21T04:47:46Z,1,False,,S4iey1sr1Cg,youtube
UgxnRNnbg3G2-nM7p994AaABAg.AUb3ANEpMIcAUfSimUZTlm,MBG= jlan ninjanya.. wkwkwk,@feiwoen5011,0,2026-03-22T21:48:02Z,2026-03-22T21:48:02Z,0,True,UgxnRNnbg3G2-nM7p994AaABAg,S4iey1sr1Cg,youtube
UgybqiqKRMuEDdX9yY54AaABAg,Gk nyambung pak spertinya bpk tdk mau dikoreksi,@SG-ld5dt,241,2026-03-21T03:31:33Z,2026-03-21T03:31:33Z,43,False,,S4iey1sr1Cg,youtube
UgybqiqKRMuEDdX9yY54AaABAg.AUavS1eFYjjAUbBFljVNty,Ga mau dikasih saran dan dukritik,@agungkhoirul5890,8,2026-03-21T05:58:25Z,2026-03-21T05:58:25Z,0,True,UgybqiqKRMuEDdX9yY54AaABAg,S4iey1sr1Cg,youtube
UgybqiqKRMuEDdX9yY54AaABAg.AUavS1eFYjjAUbEVqfOyJO,Kayaknya lu sih ga nyambung krn blm sampe 😅,@hevfanhevfan,0,2026-03-21T06:26:50Z,2026-03-21T06:26:50Z,0,True,UgybqiqKRMuEDdX9yY54AaABAg,S4iey1sr1Cg,youtube
UgybqiqKRMuEDdX9yY54AaABAg.AUavS1eFYjjAUbFzW_XPxb,Ketutupan sawit,@erdyrezki3545,1,2026-03-21T06:39:45Z,2026-03-21T06:39:45Z,0,True,UgybqiqKRMuEDdX9yY54AaABAg,S4iey1sr1Cg,youtube
UgybqiqKRMuEDdX9yY54AaABAg.AUavS1eFYjjAUbIUA5A9rj,​@hevfanhevfanbagian dr kroni ini/ pejabat MBG,@LukasCristian-e6d,4,2026-03-21T07:01:33Z,2026-03-21T07:01:33Z,0,True,UgybqiqKRMuEDdX9yY54AaABAg,S4iey1sr1Cg,youtube
UgybqiqKRMuEDdX9yY54AaABAg.AUavS1eFYjjAUbK_O4HRFM,"@LukasCristian-e6dterserah lu mau bilang kroni, mau bilang buzzer, ga penting, yg penting MBG harus tetep jalan 😊",@hevfanhevfan,1,2026-03-21T07:19:52Z,2026-03-21T07:19:52Z,0,True,UgybqiqKRMuEDdX9yY54AaABAg,S4iey1sr1Cg,youtube
UgyauQYeP8RCYLhSEnd4AaABAg,"Semua bangunan SPPG MBG di daerah saya direkom oleh kader2 grindra, itu artinya mereka dapat bagian jatah keuntungan dari dapur",@indihome_lombok,13,2026-03-21T05:49:19Z,2026-03-21T05:49:19Z,2,False,,S4iey1sr1Cg,youtube
UgyauQYeP8RCYLhSEnd4AaABAg.AUbAD75QnGJAUbGgbQ-v1t,Sdh bmr2 ga siuman,@yukeyudhawati8824,1,2026-03-21T06:45:55Z,2026-03-21T06:45:55Z,0,True,UgyauQYeP8RCYLhSEnd4AaABAg,S4iey1sr1Cg,youtube
UgyauQYeP8RCYLhSEnd4AaABAg.AUbAD75QnGJAUir0r9L43W,"Mmg nepotisme, yg dpt job ya golongan mereka sendiri",@raissadewi49,0,2026-03-24T05:26:48Z,2026-03-24T05:26:48Z,0,True,UgyauQYeP8RCYLhSEnd4AaABAg,S4iey1sr1Cg,youtube
Ugy6LCzRyEeVLjxXeqd4AaABAg,Terimakasih banyak pak prabowo telah membuat program makan bergizi gratis dengan adanya program ini banyak lowongan pekerjaan bagi orang orang yang membutuhkan anak anak skolah pun sangat senang bisa mendapatkan makan bergizi gratis dan anak anak bisa lebih sehat karna terpenuhi gizinya panjang umur dan sehat selalu pak prabowo,@OboyCianjur,0,2026-03-24T08:30:31Z,2026-03-24T08:30:31Z,0,False,,S4iey1sr1Cg,youtube
UgyDmb1luFSRJy6Ewxp4AaABAg,"Kalaupun MBG harus ada, sebaik nya diberikan ke anak yang kurang mampu saja, jadi anak anak yang mampu biar tanggung jawab orang tua nya menuhin gizi, karna MBG ini udah beban 10% dari APBN. 

MBG itu bukan investasi, karna makanan yang diberikan, komposisi nya kebanyakan gula nya tinggi, makanan junk food.
Menu Fresh food itu kalaupun ada, sangat jarang.",@GODfather0600,167,2026-03-21T05:16:46Z,2026-03-21T05:21:51Z,42,False,,S4iey1sr1Cg,youtube
UgyDmb1luFSRJy6Ewxp4AaABAg.AUb6UkuMSy7AUbfj8gBXT2,Tetangga saya mbg pada gak di makan.bagus mbg untuk gelandangan dan fakir miskin yg di bawah jembatan pak.rakyat bapak bisa makan kok pak.baim baik saja.kasih BLT lebih bermanfaat jgn di pukul rata pak mubajir.2029 bapak tidak terpilih jika mbg tidak di stop,@tanahairbeta5441,1,2026-03-21T10:33:27Z,2026-03-21T10:33:27Z,0,True,UgyDmb1luFSRJy6Ewxp4AaABAg,S4iey1sr1Cg,youtube
UgyDmb1luFSRJy6Ewxp4AaABAg.AUb6UkuMSy7AUbm8Yr3w8h,Cuma kacang goreng aja sampe ke bwh..prawowo apa gk tau ya,@YouTubeYou-p6j,7,2026-03-21T11:29:29Z,2026-03-21T11:29:29Z,0,True,UgyDmb1luFSRJy6Ewxp4AaABAg,S4iey1sr1Cg,youtube
UgyDmb1luFSRJy6Ewxp4AaABAg.AUb6UkuMSy7AUbmQM07jkT,Bantuan pun hanya org yg dekat dg pengurus yg dpt😀,@tirtaDua-i6y,0,2026-03-21T11:31:55Z,2026-03-21T11:31:55Z,0,True,UgyDmb1luFSRJy6Ewxp4AaABAg,S4iey1sr1Cg,youtube
UgyDmb1luFSRJy6Ewxp4AaABAg.AUb6UkuMSy7AUbroUHCwk6,Ya ini investasi jangka panjang untuk generasi penerus bangsa,@SujarwadiSujarwadi-g9i,0,2026-03-21T12:19:02Z,2026-03-21T12:19:02Z,0,True,UgyDmb1luFSRJy6Ewxp4AaABAg,S4iey1sr1Cg,youtube
UgyDmb1luFSRJy6Ewxp4AaABAg.AUb6UkuMSy7AUbrvOh_MKl,"​@tirtaDua-i6yini salah besar ente mengadakan ada,",@SujarwadiSujarwadi-g9i,0,2026-03-21T12:19:59Z,2026-03-21T12:19:59Z,0,True,UgyDmb1luFSRJy6Ewxp4AaABAg,S4iey1sr1Cg,youtube
UgyTa1wfOuG4ZCJlzsd4AaABAg,"Anggaran MBG satu tahun 335 Triliun bisa utk renovasi 400.000 sekolah seluruh Indonesia dgn standard international plus ada dapurnya. Jadi tiap2 sekolah bisa masak masing2, akan jauh lebih hemat. Tapi itu kalau pemerintah nya jujur.",@chocolatemocca88,40,2026-03-21T04:36:22Z,2026-03-21T04:36:22Z,8,False,,S4iey1sr1Cg,youtube
UgyTa1wfOuG4ZCJlzsd4AaABAg.AUb1rsajBczAUbS42-W-ei,Itu cangkemmu...nyatanya dulu ga ada MBG ga ada itu barang,@athwan_ganteng,0,2026-03-21T08:25:22Z,2026-03-21T08:25:22Z,0,True,UgyTa1wfOuG4ZCJlzsd4AaABAg,S4iey1sr1Cg,youtube
UgyTa1wfOuG4ZCJlzsd4AaABAg.AUb1rsajBczAUd-rV_X4Mc,"Untuk bikin jembatan selat Sunda sekitar 200 T akan lebih bermanfaat, ini MBG 335 T per tahun",@HuzaimahZayn-m2y,3,2026-03-21T22:57:20Z,2026-03-21T22:57:20Z,0,True,UgyTa1wfOuG4ZCJlzsd4AaABAg,S4iey1sr1Cg,youtube
UgyTa1wfOuG4ZCJlzsd4AaABAg.AUb1rsajBczAUd63a1S9Zo,Pokoknya saya bener.. itulah dia,@MujayanaYana-u5m,1,2026-03-21T23:51:33Z,2026-03-21T23:51:33Z,0,True,UgyTa1wfOuG4ZCJlzsd4AaABAg,S4iey1sr1Cg,youtube
UgyTa1wfOuG4ZCJlzsd4AaABAg.AUb1rsajBczAUdHtme99Dd,"Santai sj om, itu ada anggaran lain",@Lectivo,0,2026-03-22T01:34:56Z,2026-03-22T01:34:56Z,0,True,UgyTa1wfOuG4ZCJlzsd4AaABAg,S4iey1sr1Cg,youtube
UgyTa1wfOuG4ZCJlzsd4AaABAg.AUb1rsajBczAUdVL8C4Xhn,​@Lectivodr mn ? Anggarannya defisit gitu,@MarchMoon-x1s,1,2026-03-22T03:32:24Z,2026-03-22T03:32:24Z,0,True,UgyTa1wfOuG4ZCJlzsd4AaABAg,S4iey1sr1Cg,youtube
UgywJ8ot139rob7yQIJ4AaABAg,"BISA BANGGA DENGAN MBG NI,,LUCU SEKALI",@teddymawo6618,10,2026-03-23T00:37:51Z,2026-03-23T00:37:51Z,1,False,,S4iey1sr1Cg,youtube
UgywJ8ot139rob7yQIJ4AaABAg.AUfl9_Ymr8kAUiQ-haXReV,Si wowo cari untung dari mbg,@denypurnama7401,0,2026-03-24T01:21:59Z,2026-03-24T01:21:59Z,0,True,UgywJ8ot139rob7yQIJ4AaABAg,S4iey1sr1Cg,youtube
UgwBGR9mkWv7v8Ot6A94AaABAg,Link full nya mana???,@AhmadFaisal-r5t,0,2026-03-24T08:03:58Z,2026-03-24T08:03:58Z,0,False,,S4iey1sr1Cg,youtube
UgzDiifedRgh5WtY5vN4AaABAg,Banyak korupsi di mbg. Haduh haduh.,@bobbyprasetyo1504,26,2026-03-21T06:38:58Z,2026-03-21T06:38:58Z,0,False,,S4iey1sr1Cg,youtube
UgxoV77USl1QsS5pXf94AaABAg,Bener sih MBG membantu pendukungnya untuk korupsi secara legal dan sah,@hiburan_random,104,2026-03-21T06:18:43Z,2026-03-21T06:18:43Z,11,False,,S4iey1sr1Cg,youtube
UgxoV77USl1QsS5pXf94AaABAg.AUbD_S6D9ZbAUdPDtkTezt,"Mbg mmbantu untuk 2029
Oleh pendukung korupnya",@zidansakurasoolsimuiator1647,3,2026-03-22T02:38:59Z,2026-03-22T02:38:59Z,0,True,UgxoV77USl1QsS5pXf94AaABAg,S4iey1sr1Cg,youtube
UgxoV77USl1QsS5pXf94AaABAg.AUbD_S6D9ZbAUdYJckmsKi,Pendukung nya? Lah Yg Punya Dapur ada kok Dari Partai PDI P dan Anak2 Abah juga punya Dapur... Wkwkwkwk,@Adityareactio,0,2026-03-22T03:58:24Z,2026-03-22T03:58:24Z,0,True,UgxoV77USl1QsS5pXf94AaABAg,S4iey1sr1Cg,youtube
UgxoV77USl1QsS5pXf94AaABAg.AUbD_S6D9ZbAUd_UrwdWoj,"​@zidansakurasoolsimuiator1647kurang2i lah penyakit hati itu, mentang presiden klen kalah yaa 🤣",@rizkisaragih1461,1,2026-03-22T04:17:25Z,2026-03-22T04:17:25Z,0,True,UgxoV77USl1QsS5pXf94AaABAg,S4iey1sr1Cg,youtube
UgxoV77USl1QsS5pXf94AaABAg.AUbD_S6D9ZbAUdg0y_MIcB,Sok tau,@finzatalita7572,0,2026-03-22T05:14:30Z,2026-03-22T05:14:30Z,0,True,UgxoV77USl1QsS5pXf94AaABAg,S4iey1sr1Cg,youtube
UgxoV77USl1QsS5pXf94AaABAg.AUbD_S6D9ZbAUdjx8NH2fZ,​@rizkisaragih1461 manusia paling sempurna dan ahli surga kan cuma mereka wkwkw,@daffahanifdzulfaqor112,1,2026-03-22T05:48:47Z,2026-03-22T05:48:47Z,0,True,UgxoV77USl1QsS5pXf94AaABAg,S4iey1sr1Cg,youtube
UgzWEKYau31s17_K5-N4AaABAg,"Mampussss, beneran gak ketolong ini orang. Negara beneran dibuat bubar 😂😂",@banyu_laut,152,2026-03-21T03:41:58Z,2026-03-21T03:41:58Z,34,False,,S4iey1sr1Cg,youtube
UgzWEKYau31s17_K5-N4AaABAg.AUawdK4wk5UAUb5SPlCwFH,ah engga juga tuh memang membantu haaaa,@PurWati-fm5gu,0,2026-03-21T05:07:43Z,2026-03-21T05:07:43Z,0,True,UgzWEKYau31s17_K5-N4AaABAg,S4iey1sr1Cg,youtube
UgzWEKYau31s17_K5-N4AaABAg.AUawdK4wk5UAUb5tlLa5aW,​@PurWati-fm5guia membantu kroni kroni dan kerabat dekatnya supaya makin kaya . Hasilnya hanya ke saluran septitank,@wandawibisana,7,2026-03-21T05:11:35Z,2026-03-21T05:11:35Z,0,True,UgzWEKYau31s17_K5-N4AaABAg,S4iey1sr1Cg,youtube
UgzWEKYau31s17_K5-N4AaABAg.AUawdK4wk5UAUbEJ6ar3Km,"Sorry ye, lu sih yg ga ketolong, ilmu blm sampe tp bacot gede 🙏😊",@hevfanhevfan,0,2026-03-21T06:25:05Z,2026-03-21T06:25:05Z,0,True,UgzWEKYau31s17_K5-N4AaABAg,S4iey1sr1Cg,youtube
UgzWEKYau31s17_K5-N4AaABAg.AUawdK4wk5UAUbFaRed_hV,MBG..itu bagus tapi salah sasaran..coba buat di pelosok daerah .. seperti Papua..dan daerah tertinggal.. kalo masih dikota besar.. sepertinya masih sanggup..,@donmas-u1v,12,2026-03-21T06:36:20Z,2026-03-21T06:36:20Z,0,True,UgzWEKYau31s17_K5-N4AaABAg,S4iey1sr1Cg,youtube
UgzWEKYau31s17_K5-N4AaABAg.AUawdK4wk5UAUbIJQXvueq,Makin parah nih orang.,@AbimanyuPramudya,4,2026-03-21T07:00:05Z,2026-03-21T07:00:05Z,0,True,UgzWEKYau31s17_K5-N4AaABAg,S4iey1sr1Cg,youtube
UgzfjY6T8Ez0OT_k-j14AaABAg,"Terima kasih bapa presiden dan semua pihak, mbg membuat anak anak lebih bersemanga, sehat, dan makanya enak",@DestiTinaya-l3j,1,2026-03-23T06:34:22Z,2026-03-23T06:34:22Z,0,False,,S4iey1sr1Cg,youtube
UgyLU0aUSySIrb5SJ2J4AaABAg,"pada bagian mbg saya lihat beliau bersifat apologi, kurang bisa melihat ada penyimpangan pada mbg. bukan mbg nya yg salah tapi pelaksanaan dilapangan mbg yg disalurkan tidak layak karena ada potensi korupsi dlm pemberian makanan",@nurrohmad8017,15,2026-03-21T06:19:42Z,2026-03-21T06:19:42Z,3,False,,S4iey1sr1Cg,youtube
UgyLU0aUSySIrb5SJ2J4AaABAg.AUbDgfUbC0YAUe8TFkA7dF,"Ya, disitulah letak ketidak cerdasanya presiden",@DuniaMobil823,1,2026-03-22T09:31:46Z,2026-03-22T09:31:46Z,0,True,UgyLU0aUSySIrb5SJ2J4AaABAg,S4iey1sr1Cg,youtube
UgyLU0aUSySIrb5SJ2J4AaABAg.AUbDgfUbC0YAUeIEfN6BiO,"@nurrohmad saya setuju.
Bukan cuma di MBG kalo menurut saya.
Disegala aspek.
Kebanyakan para pemimpin (bukan hanya hanya bapak presiden y)  menerima laporan yg baik.
Bukan kenyataan di bawah proses nya gmna.
Dan masyarakat juga kebanyakan kalo ditanya jawab nya bagus2 aja.
angel wes angellllll",@arisangaji4639,0,2026-03-22T10:57:09Z,2026-03-22T10:57:09Z,0,True,UgyLU0aUSySIrb5SJ2J4AaABAg,S4iey1sr1Cg,youtube
UgyLU0aUSySIrb5SJ2J4AaABAg.AUbDgfUbC0YAUeU-qpsS0c,"Bgi sy, program mbg nya pun mmg sdh keliru
Bnyk memakan anggaran. Anak2 dikasi makan tp orgtua2 anak tsb djepit oleh ekonomi dan kesulitan mencari nafkah",@uchy1330,0,2026-03-22T12:39:59Z,2026-03-22T12:40:52Z,0,True,UgyLU0aUSySIrb5SJ2J4AaABAg,S4iey1sr1Cg,youtube
UgxxoOZoYeWYsdbhsqV4AaABAg,"Benar menghasilkan untuk bocorin APBN, masak tak bisa ngitung logika berapa dimakan berapa uang negara yang dihabiskan. Program bagus tujuan bagus tapi penerapan taj sesuai",@GunawanPutra-z8l,13,2026-03-21T05:28:09Z,2026-03-21T05:43:49Z,3,False,,S4iey1sr1Cg,youtube
UgxxoOZoYeWYsdbhsqV4AaABAg.AUb7n8aoREiAUbSMoIpiV-,Namanya masih awal sama dulu program LPG awalnya khan juga banyak masalah,@athwan_ganteng,0,2026-03-21T08:27:56Z,2026-03-21T08:27:56Z,0,True,UgxxoOZoYeWYsdbhsqV4AaABAg,S4iey1sr1Cg,youtube
UgxxoOZoYeWYsdbhsqV4AaABAg.AUb7n8aoREiAUeZJEACzv9,Program bpnt sama PKH gmna?? Apa tepat sasaran tuh??,@GibranArbani-dv1kq,0,2026-03-22T13:26:20Z,2026-03-22T13:26:20Z,0,True,UgxxoOZoYeWYsdbhsqV4AaABAg,S4iey1sr1Cg,youtube
UgxxoOZoYeWYsdbhsqV4AaABAg.AUb7n8aoREiAUivazrgmtm,Deng di pikirkan wowo cuma badokan saja kalo do kasihkan berupa makAnan uang 15 nyampainya kesiswa cuma 7rb sampai 9 rb itu pun siswa belum tentu cocok makanan itu kalo memang ada uang dikasihkan orang tua siswa atau di alihkan buat sekolah grAtis,@NaryoNoo-t5n,0,2026-03-24T06:06:50Z,2026-03-24T06:06:50Z,0,True,UgxxoOZoYeWYsdbhsqV4AaABAg,S4iey1sr1Cg,youtube
UgzXQ6Lj4dmfNeLannN4AaABAg,MBG MAKIN BEGO GUYS,@ABDUH-nunu,107,2026-03-21T03:32:00Z,2026-03-21T03:32:00Z,21,False,,S4iey1sr1Cg,youtube
UgzXQ6Lj4dmfNeLannN4AaABAg.AUavVM8qRdRAUb-qoRSIWR,bubarkan mbg sekalian pak omonnya,@dadangiskandar-h3f,4,2026-03-21T04:18:45Z,2026-03-21T04:18:45Z,0,True,UgzXQ6Lj4dmfNeLannN4AaABAg,S4iey1sr1Cg,youtube
UgzXQ6Lj4dmfNeLannN4AaABAg.AUavVM8qRdRAUb0YE1PDLP,​@dadangiskandar-h3fsyirik lhooo,@FIKRISUBRIMUTAWAKIL,0,2026-03-21T04:24:49Z,2026-03-21T04:24:49Z,0,True,UgzXQ6Lj4dmfNeLannN4AaABAg,S4iey1sr1Cg,youtube
UgzXQ6Lj4dmfNeLannN4AaABAg.AUavVM8qRdRAUb4VoBpRN4,​@FIKRISUBRIMUTAWAKILlu petugas MBG lu yaaaa? Wkwkwk diem aja lu kan digaji pakai pajak rakyat. Lu itu hamba kami,@faz-f8l,0,2026-03-21T04:59:26Z,2026-03-21T04:59:26Z,0,True,UgzXQ6Lj4dmfNeLannN4AaABAg,S4iey1sr1Cg,youtube
UgzXQ6Lj4dmfNeLannN4AaABAg.AUavVM8qRdRAUb64DZ0bs_,"​@FIKRISUBRIMUTAWAKILhahahaa inilah anti kritik , apa syirik syirik , sesat , bidah dsb.😂😂😂",@wandawibisana,0,2026-03-21T05:13:09Z,2026-03-21T05:13:09Z,0,True,UgzXQ6Lj4dmfNeLannN4AaABAg,S4iey1sr1Cg,youtube
UgzXQ6Lj4dmfNeLannN4AaABAg.AUavVM8qRdRAUbDz4RULRQ,@FIKRISUBRIMUTAWAKIL karyawan MBG loe??? enak ya makan duit nipu rakyat,@jackone3389,3,2026-03-21T06:22:13Z,2026-03-21T06:22:13Z,0,True,UgzXQ6Lj4dmfNeLannN4AaABAg,S4iey1sr1Cg,youtube
UgwXAmvQ7VbK3fVHggt4AaABAg,Kita doa kan semoga cita2 pak prabowo tercapai untuk rakyat indonesia,@ArisMunandar-j3z,0,2026-03-24T09:30:20Z,2026-03-24T09:30:20Z,0,False,,S4iey1sr1Cg,youtube
Ugx_2ZBQ9f28mxKR9t54AaABAg,MBG itu proyek 😂 kalo anda keberatan coba saja uang nya diberikan ke orang tua,@AdiAhmadkadyrov-w4h,23,2026-03-21T04:19:25Z,2026-03-21T04:19:25Z,3,False,,S4iey1sr1Cg,youtube
Ugx_2ZBQ9f28mxKR9t54AaABAg.AUb-veUucckAUbSCsWnJ-h,Sudah kok...ada namanya program keluarga harapan ada program Indonesia pintar itu semua berbasis transfer langsung,@athwan_ganteng,1,2026-03-21T08:26:34Z,2026-03-21T08:26:34Z,0,True,Ugx_2ZBQ9f28mxKR9t54AaABAg,S4iey1sr1Cg,youtube
Ugx_2ZBQ9f28mxKR9t54AaABAg.AUb-veUucckAUb_tfdHvTX,Klw duitnya di ksh ke orang tua murid mereka tidak bisa korupsi.. Ini proyek MBG miara ternak 2 priode.. Kita di bodohi.. 😂,@fakhrieofisial4819,2,2026-03-21T09:42:27Z,2026-03-21T09:42:42Z,0,True,Ugx_2ZBQ9f28mxKR9t54AaABAg,S4iey1sr1Cg,youtube
Ugx_2ZBQ9f28mxKR9t54AaABAg.AUb-veUucckAUd3zcZ4wxb,"Betul, harusnya dikasih dlm tunai atau bentuk kartu sembako. Bkn lele yg msih mentah😂",@manggority71,1,2026-03-21T23:33:23Z,2026-03-21T23:33:23Z,0,True,Ugx_2ZBQ9f28mxKR9t54AaABAg,S4iey1sr1Cg,youtube
UgygVt6AkD0CHCP89fZ4AaABAg,Itu uang rakyat woyyyy yg bijak malah ladang korupsi,@MukMin-o9c,18,2026-03-21T06:05:29Z,2026-03-21T06:05:29Z,1,False,,S4iey1sr1Cg,youtube
UgygVt6AkD0CHCP89fZ4AaABAg.AUbC3Tjc7nrAUiqqMMmThb,Dikira uang warisan nenek moyangnya,@raissadewi49,0,2026-03-24T05:25:14Z,2026-03-24T05:25:14Z,0,True,UgygVt6AkD0CHCP89fZ4AaABAg,S4iey1sr1Cg,youtube
Ugz8vxRF85xEFCPvNPJ4AaABAg,Angeeel angeeel😊,@khanifudinagiel3038,23,2026-03-21T09:33:30Z,2026-03-21T09:33:30Z,0,False,,S4iey1sr1Cg,youtube
UgzQNa8t-10W4atAyHV4AaABAg,Mbg untuk wilayah kab Pemalang anggaranya kemana daerah kami blum ada,@SuriptoRipto-i6x,0,2026-03-23T04:05:33Z,2026-03-23T04:05:33Z,0,False,,S4iey1sr1Cg,youtube
UgyGB4PnmSNucmJ9wNN4AaABAg,"Pemimpin kerras kepala, begitu bnyk rakyat yg protes MBG, bahkan yg menerimanya pun protes krna MBG gak bener, dana 15 rb yg diberikan gak smpai 10 rb. Aneh.. Begitu kau paksakan. Klu ingin membantu berikan sj uang gak ribet n aman gak dikoropsi",@adikoreng2014,14,2026-03-21T06:02:01Z,2026-03-21T06:02:23Z,0,False,,S4iey1sr1Cg,youtube
UgxiidgKAUjAPhN1C894AaABAg,Tujuan pak harus jelas kalau rakyat bisa makan GK diurus pemerintah pun rakyat Masik bisa makan,@WarnoAlzawani,25,2026-03-21T04:05:18Z,2026-03-21T04:05:18Z,4,False,,S4iey1sr1Cg,youtube
UgxiidgKAUjAPhN1C894AaABAg.AUazJFQF4NWAUdGzmiEgGn,"MBG untuk anak biar tidak stanting, minimal kalau baca sampai selesai dan memahami",@pasukanhijau5737,1,2026-03-22T01:27:00Z,2026-03-22T01:27:00Z,0,True,UgxiidgKAUjAPhN1C894AaABAg,S4iey1sr1Cg,youtube
UgxiidgKAUjAPhN1C894AaABAg.AUazJFQF4NWAUdNH_NiGl0,"​@pasukanhijau5737biasa pak, orang kek gini cuma rage bait saja hanya melihat sisi yang jelek nya Mulu, enggak melihat sisi baik dari program ini",@FredyJhonatan-e7v,0,2026-03-22T02:22:00Z,2026-03-22T02:22:00Z,0,True,UgxiidgKAUjAPhN1C894AaABAg,S4iey1sr1Cg,youtube
UgxiidgKAUjAPhN1C894AaABAg.AUazJFQF4NWAUdVWFYqL6Q,Ingat bro masih banyak yang butuh ini,@Dody123-t7y,0,2026-03-22T03:33:55Z,2026-03-22T03:33:55Z,0,True,UgxiidgKAUjAPhN1C894AaABAg,S4iey1sr1Cg,youtube
UgxiidgKAUjAPhN1C894AaABAg.AUazJFQF4NWAUeZ7kQbtRu,"Anak lu Nerima mbg ga?? Trus masih Nerima dan makan mbg nya ga?
Kalo lu mnerima dan makan mbg nya brarti lu ga tau malu..😂😂",@GibranArbani-dv1kq,0,2026-03-22T13:24:45Z,2026-03-22T13:24:45Z,0,True,UgxiidgKAUjAPhN1C894AaABAg,S4iey1sr1Cg,youtube
UgzBtiGzHAc0tD2eSwx4AaABAg,"Pdahl MBG ladang korupsi...
Ampun gw punya presiden lansia...",@Bangbro-g9d,53,2026-03-21T04:48:40Z,2026-03-21T04:48:40Z,11,False,,S4iey1sr1Cg,youtube
UgzBtiGzHAc0tD2eSwx4AaABAg.AUb3GrdTdk2AUcIUFphr8Z,"DIA ITU SUDAH 70AN UMURNYA,,,",@yamasoewito,0,2026-03-21T16:20:48Z,2026-03-21T16:20:48Z,0,True,UgzBtiGzHAc0tD2eSwx4AaABAg,S4iey1sr1Cg,youtube
UgzBtiGzHAc0tD2eSwx4AaABAg.AUb3GrdTdk2AUdEyoe0CH4,​@yamasoewitotapi nafsu nya bsr jadi presiden tapi kenyataan 😂😂😂😂😂,@tetehsukabumi2831,0,2026-03-22T01:09:24Z,2026-03-22T01:09:24Z,0,True,UgzBtiGzHAc0tD2eSwx4AaABAg,S4iey1sr1Cg,youtube
UgzBtiGzHAc0tD2eSwx4AaABAg.AUb3GrdTdk2AUeYS5rGz47,MBG teriak korupsi. Tapi gimana dengan pak Prabowo yg sudah nangkepin kasus Korupsi ratusan  triunan bung,@SintaMeliana-d4v,0,2026-03-22T13:18:48Z,2026-03-22T13:18:48Z,0,True,UgzBtiGzHAc0tD2eSwx4AaABAg,S4iey1sr1Cg,youtube
UgzBtiGzHAc0tD2eSwx4AaABAg.AUb3GrdTdk2AUeYfX-04Jw,"Pemikiranya bodoh 
Bkan lapang kerja buat orng tua malah makan 
Sengaja nih biar rakyat pemikitanya bodoh",@asepyayansuryandi3691,0,2026-03-22T13:20:46Z,2026-03-22T13:20:46Z,0,True,UgzBtiGzHAc0tD2eSwx4AaABAg,S4iey1sr1Cg,youtube
UgzBtiGzHAc0tD2eSwx4AaABAg.AUb3GrdTdk2AUemJG-7RfY,​@SintaMeliana-d4vterus membuat lahan korupsi baru ???,@ElanSajaty,1,2026-03-22T15:28:40Z,2026-03-22T15:28:40Z,0,True,UgzBtiGzHAc0tD2eSwx4AaABAg,S4iey1sr1Cg,youtube
UgzdWZKCfZANezLEe5Z4AaABAg,"Demi menuju indonesia maju dan masa depan anak2 indonesia saya yakin dengan perogram mbg ini selain bisa memenuhi gizi dan juga sangat bermanfaat untuk seluruh rakyat indonesia, dan mengurangi angka pengangguran💪",@sitinurjanah4564,0,2026-03-23T09:38:16Z,2026-03-23T09:38:16Z,0,False,,S4iey1sr1Cg,youtube
UgxX1sWAvhi1ISvSDrN4AaABAg,padahal kasus mbg itu banyak lo di berita2,@ARivanw,15,2026-03-21T04:48:46Z,2026-03-21T04:48:46Z,3,False,,S4iey1sr1Cg,youtube
UgxX1sWAvhi1ISvSDrN4AaABAg.AUb3HcHrGF3AUb_SAe4enG,Maka nya kita 2029 kita ganti saja,@MatMuhamay,0,2026-03-21T09:38:34Z,2026-03-21T09:38:34Z,0,True,UgxX1sWAvhi1ISvSDrN4AaABAg,S4iey1sr1Cg,youtube
UgxX1sWAvhi1ISvSDrN4AaABAg.AUb3HcHrGF3AUbqNwmBcLU,Itu anak hlbiah smw jd aman,@only_one255,0,2026-03-21T12:06:32Z,2026-03-21T12:06:32Z,0,True,UgxX1sWAvhi1ISvSDrN4AaABAg,S4iey1sr1Cg,youtube
UgxX1sWAvhi1ISvSDrN4AaABAg.AUb3HcHrGF3AUe7nBHqfSl,Yang bagus juga banyak di berita berita...,@yunayun592,0,2026-03-22T09:25:53Z,2026-03-22T09:25:53Z,0,True,UgxX1sWAvhi1ISvSDrN4AaABAg,S4iey1sr1Cg,youtube
